source_dataset,clip_id,audioset_segment_sec,original_category,danger_label,esc50_fold,caption
ESC-50,4-218199-F-35.wav,,washing_machine,0,4,a washing machine is running in the background while a fan is operating
ESC-50,4-218199-G-35.wav,,washing_machine,0,4,water is running in a sink and a machine is in the background
ESC-50,4-218199-H-35.wav,,washing_machine,0,4,a high pitched squeak is followed by a loud screeching noise
ESC-50,4-218304-A-25.wav,,footsteps,0,4,a person is walking on a gravel path
ESC-50,4-218304-B-25.wav,,footsteps,0,4,a person is walking on a gravel path
ESC-50,4-223125-A-14.wav,,chirping_birds,0,4,birds are chirping and singing while cars are driving by
ESC-50,4-223127-A-14.wav,,chirping_birds,0,4,birds are chirping and singing in the background
ESC-50,4-232495-A-6.wav,,hen,0,4,a chicken is clucking and a rooster is crowing
ESC-50,4-234644-A-2.wav,,pig,0,4,pigs oinking in the background as a pig oinks
ESC-50,4-234879-A-6.wav,,hen,0,4,a chicken is clucking and flapping its wings
ESC-50,4-244318-A-6.wav,,hen,0,4,a chicken is clucking and flapping its wings
ESC-50,4-250864-A-8.wav,,sheep,0,4,a sheep is bleating loudly while other birds are chirping in the background
ESC-50,4-250869-A-2.wav,,pig,0,4,a pig oinking in the background as a man is speaking in the foreground
ESC-50,4-250869-B-2.wav,,pig,0,4,a pig is oinking loudly in the background
ESC-50,4-250869-C-2.wav,,pig,0,4,a cat is meowing and growling and making noises in the background
ESC-50,4-251645-A-49.wav,,hand_saw,0,4,a person is sawing wood with a brush saw
ESC-50,4-251645-B-49.wav,,hand_saw,0,4,a person is sawing through a piece of wood
ESC-50,4-251959-A-47.wav,,airplane,0,4,a jet aircraft flies overhead and then speeds up
ESC-50,4-253649-A-6.wav,,hen,0,4,a chicken is making a lot of noises
ESC-50,4-255371-A-47.wav,,airplane,0,4,a plane is flying overhead while a helicopter is passing by
ESC-50,4-261068-A-30.wav,,door_wood_knock,0,4,a person is knocking on a door five times
ESC-50,4-264453-A-34.wav,,can_opening,0,4,a person is using a shovel to dig up and down the ground
ESC-50,4-59579-A-20.wav,,crying_baby,1,4,a baby is crying for a long time
ESC-50,4-59579-B-20.wav,,crying_baby,1,4,a baby is crying for a moment and over again
ESC-50,4-67358-A-42.wav,,siren,1,4,a siren is going off and then it gets louder and closer
ESC-50,4-80761-A-42.wav,,siren,1,4,a siren goes off and gets louder as time passes
ESC-50,4-90014-A-42.wav,,siren,1,4,a siren is sounding in the background as a vehicle drives by
ESC-50,4-90014-B-42.wav,,siren,1,4,a police car with a siren is blaring and traffic noise in the background
ESC-50,4-99193-A-4.wav,,frog,0,4,frogs are croaking and ducks are quacking in the background
ESC-50,4-99193-B-4.wav,,frog,0,4,a frog is quacking and frogs are croaking in the background
ESC-50,4-99644-A-4.wav,,frog,0,4,a bird squawks continuously while other birds chirp in the background
ESC-50,4-99644-B-4.wav,,frog,0,4,frogs are croaking and crickets are chirping in the night
ESC-50,4-99644-C-4.wav,,frog,0,4,frogs are croaking in the night and crickets are chirping
ESC-50,4-99644-D-4.wav,,frog,0,4,frogs are croaking and birds are chirping in the background
ESC-50,5-103415-A-2.wav,,pig,0,5,pigs oinking in the background as a sheep bleats in the distance
ESC-50,5-103416-A-2.wav,,pig,0,5,a large animal is making a very loud noise
ESC-50,5-103418-A-2.wav,,pig,0,5,a dog is barking and growling at a consistent rate
ESC-50,5-103420-A-2.wav,,pig,0,5,a baby cries loudly and another bird squawks continuously
ESC-50,5-103421-A-2.wav,,pig,0,5,a pig is grunting and oinking in the background
ESC-50,5-103422-A-2.wav,,pig,0,5,a pig is oinking in the background
ESC-50,5-117118-A-42.wav,,siren,1,5,a civil defense siren is going off in a high pitch
ESC-50,5-117120-A-42.wav,,siren,1,5,a siren is blaring and then it gets louder
ESC-50,5-117122-A-42.wav,,siren,1,5,a civil defense siren is going off and getting louder
ESC-50,5-117250-A-2.wav,,pig,0,5,a pig oinks loudly and then it is oinking
ESC-50,5-117773-A-16.wav,,wind,0,5,a car is driving down the road with the window open
ESC-50,5-127990-A-2.wav,,pig,0,5,a pig oinking in the background and a dog growling
ESC-50,5-133989-A-42.wav,,siren,1,5,a siren is blaring and a civil defense emergency vehicle is passing by
ESC-50,5-133989-B-42.wav,,siren,1,5,a siren is blaring and a civil defense emergency vehicle is passing by
ESC-50,5-141683-A-35.wav,,washing_machine,0,5,a machine is running at a constant speed
ESC-50,5-147297-A-27.wav,,brushing_teeth,0,5,a person is brushing their teeth vigorously with their mouth
ESC-50,5-150409-A-42.wav,,siren,1,5,a siren is going off and a horn is blaring in the background
ESC-50,5-151085-A-20.wav,,crying_baby,1,5,a baby is crying and making loud noises
ESC-50,5-156026-A-4.wav,,frog,0,5,a duck is quacking loudly and another bird is chirping in the background
ESC-50,5-156026-B-4.wav,,frog,0,5,a frog is croaking with other ducks quacking in the background
ESC-50,5-156026-C-4.wav,,frog,0,5,a frog is croaking with other birds chirping in the background
ESC-50,5-156026-D-4.wav,,frog,0,5,a duck is quacking loudly while other birds are chirping in the background
ESC-50,5-156698-A-18.wav,,toilet_flush,0,5,a toilet is flushed and water is running
ESC-50,5-156999-A-19.wav,,thunderstorm,0,5,thunder claps in the distance as rain falls
ESC-50,5-156999-B-19.wav,,thunderstorm,0,5,thunder is rumbling in the distance as a storm rolls in the sky
ESC-50,5-156999-C-19.wav,,thunderstorm,0,5,a large explosion is followed by thunder and lightning explosions
ESC-50,5-156999-D-19.wav,,thunderstorm,0,5,a strong wind is blowing and thunder is rumbling in the distance
ESC-50,5-156999-E-19.wav,,thunderstorm,0,5,fireworks are going off in the distance as thunder roars in the background
ESC-50,5-157204-A-16.wav,,wind,0,5,the wind is howling and whistling loudly as it blows
ESC-50,5-157204-B-16.wav,,wind,0,5,the wind is blowing and whistling loudly in the background
ESC-50,5-160551-A-42.wav,,siren,1,5,a police siren is blaring with traffic noise in the background
ESC-50,5-160614-A-48.wav,,fireworks,0,5,fireworks are going off in the distance and exploding
ESC-50,5-160614-B-48.wav,,fireworks,0,5,fireworks are exploding in the sky and the firecrackers are going off
ESC-50,5-160614-C-48.wav,,fireworks,0,5,fireworks are going off in the distance and exploding
ESC-50,5-160614-D-48.wav,,fireworks,0,5,fireworks are going off in the distance and exploding
ESC-50,5-160614-E-48.wav,,fireworks,0,5,fireworks are going off in the distance and then a match is lit
ESC-50,5-160614-F-48.wav,,fireworks,0,5,fireworks are exploding in the sky and the firecrackers are going off
ESC-50,5-160614-G-48.wav,,fireworks,0,5,fireworks are going off in the distance
ESC-50,5-160614-H-48.wav,,fireworks,0,5,fireworks are exploding in the sky and the firecrackers are going off
ESC-50,5-161270-A-33.wav,,door_wood_creaks,0,5,a creaky wooden door is creaking as it is slowly opened and closed
ESC-50,5-161270-B-33.wav,,door_wood_creaks,0,5,an electric guitar is being played with a high pitch
ESC-50,5-169983-A-5.wav,,cat,0,5,a cat meowing and crying at a steady pace
ESC-50,5-170338-A-41.wav,,chainsaw,1,5,a race car is revving its engine and revved up
ESC-50,5-170338-B-41.wav,,chainsaw,1,5,a chainsaw is revved up and revving up and down
ESC-50,5-171118-A-26.wav,,laughing,0,5,a group of people are laughing and talking
ESC-50,5-171653-A-41.wav,,chainsaw,1,5,someone is using a chainsaw to cut up and down
ESC-50,5-172299-A-5.wav,,cat,0,5,a cat is meowing and crying at the same time
ESC-50,5-172639-A-5.wav,,cat,0,5,a cat is meowing repeatedly and then it gets louder
ESC-50,5-173568-A-33.wav,,door_wood_creaks,0,5,a squeaky door is being opened and closed repeatedly
ESC-50,5-177034-A-18.wav,,toilet_flush,0,5,a toilet is flushed and the water is running
ESC-50,5-177614-A-5.wav,,cat,0,5,a cat is meowing and crying at a steady pace
ESC-50,5-177779-A-33.wav,,door_wood_creaks,0,5,a door is slowly creaking back and forth repeatedly
ESC-50,5-177957-A-40.wav,,helicopter,0,5,a car engine is running and a vehicle is driving in the background
ESC-50,5-177957-B-40.wav,,helicopter,0,5,a machine is running at a constant speed and volume
ESC-50,5-177957-C-40.wav,,helicopter,0,5,a helicopter is flying in the sky and the propeller is spinning around
ESC-50,5-177957-D-40.wav,,helicopter,0,5,a helicopter is flying in the sky and the propeller is spinning
ESC-50,5-177957-E-40.wav,,helicopter,0,5,a motor is running at a constant speed and volume
ESC-50,5-178997-A-24.wav,,coughing,1,5,a person coughs five times and then coughing again
ESC-50,5-179294-A-46.wav,,church_bells,0,5,church bells are ringing in the tower
ESC-50,5-179496-A-16.wav,,wind,0,5,a train approaches and then passes by on the tracks
ESC-50,5-179496-B-16.wav,,wind,0,5,the wind is howling and whistling loudly in the distance
ESC-50,5-179860-A-43.wav,,car_horn,1,5,a car horn honks and a vehicle drives by
ESC-50,5-179863-A-43.wav,,car_horn,1,5,a car alarm is sounding in the background while traffic is moving in the distance
ESC-50,5-179865-A-43.wav,,car_horn,1,5,a car horn honks and a vehicle drives by
ESC-50,5-179866-A-43.wav,,car_horn,1,5,a car horn honks three times then a vehicle drives by
ESC-50,5-179868-A-43.wav,,car_horn,1,5,a horn is blown at the same time while people are talking in the background
ESC-50,5-180156-A-43.wav,,car_horn,1,5,cars are honking at each other on a busy street
ESC-50,5-180156-B-43.wav,,car_horn,1,5,cars are honking while traffic is passing by in the background
ESC-50,5-180156-C-43.wav,,car_horn,1,5,a car horn honks while cars honk and horns beep in the background
ESC-50,5-180229-A-27.wav,,brushing_teeth,0,5,someone is brushing teeth with a toothbrush
ESC-50,5-181458-A-33.wav,,door_wood_creaks,0,5,a creaky door is being opened and closed repeatedly
ESC-50,5-181766-A-10.wav,,rain,0,5,rain is falling down onto the roof of a house
ESC-50,5-181977-A-35.wav,,washing_machine,0,5,a machine is running and then it is turned on and off
ESC-50,5-182007-A-36.wav,,vacuum_cleaner,0,5,a machine is running at a constant speed and air is moving in the background
ESC-50,5-182010-A-36.wav,,vacuum_cleaner,0,5,a machine is running at a constant speed and air is moving in the background
ESC-50,5-182012-A-36.wav,,vacuum_cleaner,0,5,a machine is running at a constant speed and then it is turned off
ESC-50,5-182404-A-18.wav,,toilet_flush,0,5,a toilet is flushed two times and then the water is turned off
ESC-50,5-184323-A-42.wav,,siren,1,5,a civil defense siren is blaring with a high pitched whistle
ESC-50,5-184871-A-24.wav,,coughing,1,5,a person coughs five times and then coughing again
ESC-50,5-185516-A-27.wav,,brushing_teeth,0,5,someone is brushing their teeth with a toothbrush
ESC-50,5-185579-A-41.wav,,chainsaw,1,5,a chainsaw is cutting through a piece of wood
ESC-50,5-185579-B-41.wav,,chainsaw,1,5,a chainsaw is cutting through a piece of wood
ESC-50,5-185908-A-18.wav,,toilet_flush,0,5,a toilet flushes and water drains and then flushing
ESC-50,5-186924-A-12.wav,,crackling_fire,0,5,a fire is burning and crackling and popping as it burns
ESC-50,5-187201-A-4.wav,,frog,0,5,frogs are croaking and crickets are chirping in the background
ESC-50,5-187201-B-4.wav,,frog,0,5,frogs are croaking and birds are chirping in the background
ESC-50,5-187444-A-33.wav,,door_wood_creaks,0,5,a creaky door is creaking as it is slowly opened and closed
ESC-50,5-187979-A-21.wav,,sneezing,1,5,a person coughs five times and sniffs repeatedly
ESC-50,5-188365-A-36.wav,,vacuum_cleaner,0,5,a high pressure washer sprays water at a constant rate
ESC-50,5-188495-A-19.wav,,thunderstorm,0,5,thunder rumbles in the distance as it rains
ESC-50,5-188606-A-33.wav,,door_wood_creaks,0,5,a door is creaking as it is slowly opened and closed
ESC-50,5-188655-A-10.wav,,rain,0,5,rain is falling down onto the roof of a house
ESC-50,5-188716-A-46.wav,,church_bells,0,5,church bells are ringing loudly in a melody
ESC-50,5-188796-A-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-188945-A-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-189212-A-12.wav,,crackling_fire,0,5,a fire is crackling and popping as it burns
ESC-50,5-189237-A-12.wav,,crackling_fire,0,5,a fire crackles and pops in a fireplace
ESC-50,5-189795-A-4.wav,,frog,0,5,a frog is croaking and frogs croak in the background
ESC-50,5-191131-A-40.wav,,helicopter,0,5,an airplane is flying overhead while the wind is blowing in the background
ESC-50,5-191497-A-33.wav,,door_wood_creaks,0,5,a squeaky door is being opened and closed repeatedly
ESC-50,5-192191-A-19.wav,,thunderstorm,0,5,thunder rumbles in the distance as rain pours down
ESC-50,5-193339-A-10.wav,,rain,0,5,rain is pouring down on the roof of a house
ESC-50,5-193473-A-12.wav,,crackling_fire,0,5,a fire burns and crackles in the background as a campfire is burning
ESC-50,5-193473-B-12.wav,,crackling_fire,0,5,a fire is burning and crackling and popping as it burns
ESC-50,5-194533-A-21.wav,,sneezing,1,5,a person coughs sniffs repeatedly and then blows their nose
ESC-50,5-194892-A-10.wav,,rain,0,5,rain is pouring down on a roof and falling on the ground
ESC-50,5-194899-A-3.wav,,cow,0,5,several cows are mooing and a cow moos in the background
ESC-50,5-194899-B-3.wav,,cow,0,5,several cows are mooing in the background
ESC-50,5-194899-C-3.wav,,cow,0,5,several cows are mooing in the background
ESC-50,5-194899-D-3.wav,,cow,0,5,a large group of cows are mooing in the background
ESC-50,5-194930-A-1.wav,,rooster,0,5,a chicken is clucking and flapping its wings
ESC-50,5-194930-B-1.wav,,rooster,0,5,a chicken is clucking while a rooster is crowing
ESC-50,5-194932-A-7.wav,,insects,0,5,a bee is buzzing around a hive
ESC-50,5-195517-A-7.wav,,insects,0,5,a bee is buzzing around and making a lot of noise
ESC-50,5-195518-A-7.wav,,insects,0,5,a bee is buzzing around in a circular motion
ESC-50,5-195557-A-19.wav,,thunderstorm,0,5,thunder claps in the distance as rain pours down
ESC-50,5-195710-A-10.wav,,rain,0,5,rain falls steadily and drips onto the ground
ESC-50,5-197118-A-45.wav,,train,0,5,a train is chugging down the tracks and steam is hissing
ESC-50,5-197121-A-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-197121-B-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-197446-A-7.wav,,insects,0,5,bees are buzzing around a bee hive
ESC-50,5-197913-A-18.wav,,toilet_flush,0,5,a toilet is flushed and water is flushing
ESC-50,5-197988-A-46.wav,,church_bells,0,5,church bells are ringing in the background while a bell is rung
ESC-50,5-198278-A-7.wav,,insects,0,5,a swarm of bees are buzzing around a hive
ESC-50,5-198278-B-7.wav,,insects,0,5,a swarm of bees are buzzing around a hive
ESC-50,5-198278-C-7.wav,,insects,0,5,a swarm of bees are buzzing around a hive
ESC-50,5-198321-A-10.wav,,rain,0,5,rain is pouring down on the roof of a house
ESC-50,5-198373-A-46.wav,,church_bells,0,5,church bells are ringing loudly in a tower
ESC-50,5-198411-A-20.wav,,crying_baby,1,5,a baby is crying and making a loud squeaking sound
ESC-50,5-198411-B-20.wav,,crying_baby,1,5,a baby is crying and laughing with other sounds in the background
ESC-50,5-198411-C-20.wav,,crying_baby,1,5,a baby is crying and making noises in the background
ESC-50,5-198411-D-20.wav,,crying_baby,1,5,a baby is crying and making a loud noise
ESC-50,5-198411-E-20.wav,,crying_baby,1,5,a baby is crying and making infant noises
ESC-50,5-198411-F-20.wav,,crying_baby,1,5,a baby is crying and screaming in a small room
ESC-50,5-198411-G-20.wav,,crying_baby,1,5,a baby is crying and making noise in the background
ESC-50,5-198600-A-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-198891-A-8.wav,,sheep,0,5,a sheep is bleating and birds are chirping in the background
ESC-50,5-198891-B-8.wav,,sheep,0,5,a sheep is bleating loudly while birds are chirping in the background
ESC-50,5-198891-C-8.wav,,sheep,0,5,a sheep is bleating and birds are chirping in the background
ESC-50,5-198891-D-8.wav,,sheep,0,5,a sheep bleats and a goat bleating in the background
ESC-50,5-199284-A-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-199284-B-45.wav,,train,0,5,a train is passing by on a railroad track
ESC-50,5-200329-A-8.wav,,sheep,0,5,a sheep is bleating loudly while other animals are making noises in the background
ESC-50,5-200329-B-8.wav,,sheep,0,5,a sheep is bleating in the background and a goat bleats in the foreground
ESC-50,5-200329-C-8.wav,,sheep,0,5,a sheep bleats loudly in the background
ESC-50,5-200334-A-1.wav,,rooster,0,5,a chicken is crowing and clucking while other birds are chirping in the background
ESC-50,5-200334-B-1.wav,,rooster,0,5,a chicken is crowing and clucking while other birds are chirping in the background
ESC-50,5-200339-A-1.wav,,rooster,0,5,a chicken is crowing and a rooster crows
ESC-50,5-200461-A-11.wav,,sea_waves,0,5,waves crash against the shore on the beach
ESC-50,5-200461-B-11.wav,,sea_waves,0,5,waves are crashing against the shore and the wind is blowing
ESC-50,5-201170-A-46.wav,,church_bells,0,5,church bells are ringing in the tower
ESC-50,5-201172-A-46.wav,,church_bells,0,5,church bells are ringing in the tower
ESC-50,5-201194-A-38.wav,,clock_tick,0,5,a clock is ticking and a pendulum is clicking
ESC-50,5-201274-A-21.wav,,sneezing,1,5,a man coughs five times and then burps again
ESC-50,5-201664-A-18.wav,,toilet_flush,0,5,a toilet flushes and water drains and then the flushing of the tank
ESC-50,5-202020-A-18.wav,,toilet_flush,0,5,a toilet is flushed two times and then flushes
ESC-50,5-202220-A-21.wav,,sneezing,1,5,a person coughs five times and then sneezes twice
ESC-50,5-202540-A-18.wav,,toilet_flush,0,5,a toilet is flushed and the water is turned on
ESC-50,5-202795-A-3.wav,,cow,0,5,a cow moos loudly in the background as time goes on
ESC-50,5-202898-A-10.wav,,rain,0,5,water is pouring down and splashing on a roof
ESC-50,5-203128-A-0.wav,,dog,1,5,a dog is barking loudly at a steady pace
ESC-50,5-203128-B-0.wav,,dog,1,5,a dog is barking loudly at a steady pace
ESC-50,5-203739-A-10.wav,,rain,0,5,rain is falling down onto the roof of a house
ESC-50,5-204114-A-29.wav,,drinking_sipping,0,5,a person is eating crunchy food and chewing loudly
ESC-50,5-204352-A-13.wav,,crickets,0,5,crickets are chirping and insects are buzzing in the night
ESC-50,5-204352-B-13.wav,,crickets,0,5,crickets are chirping and insects are buzzing in the night
ESC-50,5-204604-A-24.wav,,coughing,1,5,a person coughs five times and then coughing again
ESC-50,5-204741-A-46.wav,,church_bells,0,5,birds are chirping and a bell is ringing in the background
ESC-50,5-205090-A-32.wav,,keyboard_typing,0,5,a person is typing on a keyboard with a pencil
ESC-50,5-205589-A-17.wav,,pouring_water,0,5,water is being poured into a container at a steady pace
ESC-50,5-205589-B-17.wav,,pouring_water,0,5,water is pouring into a container that is filled with liquid
ESC-50,5-205898-A-40.wav,,helicopter,0,5,an airplane is flying overhead and getting ready to take off
ESC-50,5-207681-A-24.wav,,coughing,1,5,a person coughs five times and then coughing again
ESC-50,5-207781-A-17.wav,,pouring_water,0,5,water is being poured into a container at a steady pace
ESC-50,5-207811-A-35.wav,,washing_machine,0,5,a machine is running at a constant speed and steady
ESC-50,5-207811-B-35.wav,,washing_machine,0,5,a machine is running at a constant speed and a motor is in the background
ESC-50,5-207836-A-29.wav,,drinking_sipping,0,5,a person is eating and chewing on a hard surface
ESC-50,5-207836-B-29.wav,,drinking_sipping,0,5,a person is using a knife on a piece of wood
ESC-50,5-207836-C-29.wav,,drinking_sipping,0,5,a person is drinking water from a bottle and then pouring it into a cup
ESC-50,5-207836-D-29.wav,,drinking_sipping,0,5,a person is drinking water from a bottle and then burping
ESC-50,5-208030-A-0.wav,,dog,1,5,a dog is barking and growling at a steady pace
ESC-50,5-208624-A-38.wav,,clock_tick,0,5,a clock is ticking very slowly and steadily
ESC-50,5-208761-A-24.wav,,coughing,1,5,a person coughs five times and then coughing then clearing their throat
ESC-50,5-208810-A-11.wav,,sea_waves,0,5,waves are crashing against the shore and splashing against the beach
ESC-50,5-208810-B-11.wav,,sea_waves,0,5,waves are crashing against the shore and splashing against the beach
ESC-50,5-209698-A-38.wav,,clock_tick,0,5,a person is clicking a mouse and making a squeaking sound
ESC-50,5-209719-A-24.wav,,coughing,1,5,a man coughs five times and then burps again
ESC-50,5-209833-A-38.wav,,clock_tick,0,5,a clock is ticking and a pendulum is clicking
ESC-50,5-209989-A-22.wav,,clapping,0,5,a crowd of people are clapping and applauding at a steady pace
ESC-50,5-209992-A-44.wav,,engine,0,5,an engine is idling while a motor is running
ESC-50,5-209992-B-44.wav,,engine,0,5,a large diesel engine is idling and vibrating
ESC-50,5-210540-A-13.wav,,crickets,0,5,crickets are chirping and insects are buzzing in the night
ESC-50,5-210571-A-38.wav,,clock_tick,0,5,a clock is ticking very fast and steady
ESC-50,5-210612-A-37.wav,,clock_alarm,0,5,an alarm is going off with a high pitch
ESC-50,5-211197-A-24.wav,,coughing,1,5,a person coughs five times and then coughing then clearing their throat
ESC-50,5-211408-A-37.wav,,clock_alarm,0,5,an alarm clock is ringing loudly and very slowly
ESC-50,5-212050-A-27.wav,,brushing_teeth,0,5,a person is using a toothbrush with a brush
ESC-50,5-212054-A-36.wav,,vacuum_cleaner,0,5,a vacuum cleaner is being used to cut something
ESC-50,5-212059-A-36.wav,,vacuum_cleaner,0,5,a vacuum cleaner is being used to cut something
ESC-50,5-212181-A-38.wav,,clock_tick,0,5,a clock is ticking very slowly at a steady pace
ESC-50,5-212454-A-0.wav,,dog,1,5,a dog is barking loudly at a steady pace
ESC-50,5-212730-A-17.wav,,pouring_water,0,5,a liquid is poured into a glass and then gulped down a drain
ESC-50,5-212734-A-17.wav,,pouring_water,0,5,liquid is poured into a glass jar and then it is filled with water
ESC-50,5-212736-A-17.wav,,pouring_water,0,5,water is being poured into a glass jar
ESC-50,5-213077-A-11.wav,,sea_waves,0,5,waves crash against the shore and the wind blows
ESC-50,5-213293-A-23.wav,,breathing,0,5,a person is breathing heavily and steadily in their nose
ESC-50,5-213802-A-12.wav,,crackling_fire,0,5,a machine is running at a constant speed and volume
ESC-50,5-213836-A-9.wav,,crow,0,5,a crow caws in the background while other birds chirp in the distance
ESC-50,5-213836-B-9.wav,,crow,0,5,a group of crows are squawking loudly in the background
ESC-50,5-213836-C-9.wav,,crow,0,5,a large flock of crows are cawing loudly
ESC-50,5-213836-D-9.wav,,crow,0,5,a group of crows are squawking loudly and cawing
ESC-50,5-213855-A-0.wav,,dog,1,5,dogs are barking and people are talking in the background
ESC-50,5-214362-A-17.wav,,pouring_water,0,5,liquid is poured into a glass jar and then pouring water into a cup
ESC-50,5-214759-A-5.wav,,cat,0,5,a cat is meowing and purring
ESC-50,5-214759-B-5.wav,,cat,0,5,a cat is meowing and making kitten noises
ESC-50,5-214869-A-9.wav,,crow,0,5,a group of crows are squawking loudly in the background
ESC-50,5-215005-A-32.wav,,keyboard_typing,0,5,a person is typing on a keyboard and types of paper
ESC-50,5-215172-A-13.wav,,crickets,0,5,crickets chirp in the background as a cricket is chirping
ESC-50,5-215179-A-13.wav,,crickets,0,5,crickets chirp in the background as a car drives by
ESC-50,5-215445-A-47.wav,,airplane,0,5,the wind is blowing very strongly and getting stronger
ESC-50,5-215447-A-47.wav,,airplane,0,5,the wind is blowing very strongly and a plane is flying overhead
ESC-50,5-215449-A-47.wav,,airplane,0,5,a plane is flying overhead with a sonic jet airliner
ESC-50,5-215634-A-17.wav,,pouring_water,0,5,a liquid is poured into a container and then a glass is filled with water
ESC-50,5-215658-A-12.wav,,crackling_fire,0,5,a fire is crackling and popping as it burns
ESC-50,5-215658-B-12.wav,,crackling_fire,0,5,rain is falling on the roof of a house
ESC-50,5-216131-A-32.wav,,keyboard_typing,0,5,a person is typing on a keyboard that is rapid
ESC-50,5-216213-A-13.wav,,crickets,0,5,crickets are chirping and insects are making noise in the background
ESC-50,5-216214-A-13.wav,,crickets,0,5,a cricket is chirping and crickets are singing in the background
ESC-50,5-216216-A-13.wav,,crickets,0,5,crickets are chirping and insects are buzzing in the night
ESC-50,5-216368-A-28.wav,,snoring,0,5,a person is snoring very loudly and consistently
ESC-50,5-216370-A-41.wav,,chainsaw,1,5,a chainsaw is started up and then revved up and down
ESC-50,5-216370-B-41.wav,,chainsaw,1,5,a chainsaw is being revved up and started up
ESC-50,5-217158-A-0.wav,,dog,1,5,a dog is barking loudly at a medium pitch
ESC-50,5-217186-A-16.wav,,wind,0,5,the wind is blowing and the cars are passing by
ESC-50,5-217186-B-16.wav,,wind,0,5,the wind is howling and blowing very loudly
ESC-50,5-217186-C-16.wav,,wind,0,5,the wind is howling and whistling loudly in the distance
ESC-50,5-218196-A-27.wav,,brushing_teeth,0,5,someone is brushing their teeth with a toothbrush
ESC-50,5-218196-B-27.wav,,brushing_teeth,0,5,someone is brushing their teeth with a toothbrush
ESC-50,5-218494-A-22.wav,,clapping,0,5,a large group of people are clapping and cheering
ESC-50,5-218980-A-30.wav,,door_wood_knock,0,5,a person is knocking on a door five times
ESC-50,5-218981-A-30.wav,,door_wood_knock,0,5,a person is hitting a piece of wood with a hammer
ESC-50,5-219044-A-46.wav,,church_bells,0,5,church bells are ringing in the background
ESC-50,5-219242-A-37.wav,,clock_alarm,0,5,an alarm clock is beeping loudly and then stops
ESC-50,5-219242-B-37.wav,,clock_alarm,0,5,an alarm clock is beeping loudly and then stops
ESC-50,5-219318-A-31.wav,,mouse_click,0,5,someone is typing on a keyboard with a pencil
ESC-50,5-219342-A-38.wav,,clock_tick,0,5,a clock is ticking very slowly and then slows down
ESC-50,5-219379-A-11.wav,,sea_waves,0,5,waves crash against the shore and the ocean wave crashes
ESC-50,5-219379-B-11.wav,,sea_waves,0,5,waves are crashing against the shore and the ocean is splashing
ESC-50,5-219379-C-11.wav,,sea_waves,0,5,waves are crashing against the shore and the ocean is splashing
ESC-50,5-220026-A-21.wav,,sneezing,1,5,a person is sneezing twice and then coughs again
ESC-50,5-220027-A-21.wav,,sneezing,1,5,a person is sneezing twice and then coughs
ESC-50,5-220939-A-27.wav,,brushing_teeth,0,5,a person is brushing their teeth with their mouth open
ESC-50,5-220955-A-40.wav,,helicopter,0,5,a plane is flying overhead while a person is breathing in the background
ESC-50,5-221518-A-21.wav,,sneezing,1,5,a person is sneezing twice and then coughs again
ESC-50,5-221528-A-39.wav,,glass_breaking,1,5,glass is broken and breaking against a rocky surface
ESC-50,5-221529-A-39.wav,,glass_breaking,1,5,glass is broken by a few pieces of metal
ESC-50,5-221567-A-22.wav,,clapping,0,5,a crowd of people are clapping and cheering
ESC-50,5-221568-A-22.wav,,clapping,0,5,a crowd of people are clapping and cheering
ESC-50,5-221593-A-21.wav,,sneezing,1,5,a person is sneezing twice and then blows their nose
ESC-50,5-221878-A-34.wav,,can_opening,0,5,someone is opening and closing a lid of a container
ESC-50,5-221950-A-22.wav,,clapping,0,5,a group of people are clapping and applauding
ESC-50,5-222041-A-9.wav,,crow,0,5,birds are squawking and cawing in the forest
ESC-50,5-222524-A-41.wav,,chainsaw,1,5,a machine is running at a constant speed and then it stops
ESC-50,5-222894-A-32.wav,,keyboard_typing,0,5,typing on a keyboard is being typed on
ESC-50,5-223099-A-32.wav,,keyboard_typing,0,5,a person is typing on a keyboard with a pencil
ESC-50,5-223099-B-32.wav,,keyboard_typing,0,5,a person is typing on a keyboard and types on a computer
ESC-50,5-223103-A-31.wav,,mouse_click,0,5,a person is tapping their fingers on a keyboard
ESC-50,5-223176-A-37.wav,,clock_alarm,0,5,an alarm is going off and then it beeps again
ESC-50,5-223317-A-31.wav,,mouse_click,0,5,a person is typing on a computer keyboard
ESC-50,5-223810-A-35.wav,,washing_machine,0,5,a machine is running and grinding against a metal surface
ESC-50,5-231551-A-36.wav,,vacuum_cleaner,0,5,a vacuum cleaner is turned on and then it is switched on and off
ESC-50,5-231762-A-0.wav,,dog,1,5,a dog is barking loudly and sporadically
ESC-50,5-232272-A-44.wav,,engine,0,5,a motor is running and a motorcycle engine is idling
ESC-50,5-232802-A-31.wav,,mouse_click,0,5,a person is using a manual typewriter to write something
ESC-50,5-232816-A-23.wav,,breathing,0,5,a person is breathing heavily in the distance and then starts to breath
